[03/08/2023 18:12:23 - INFO] Discord Presence activated
[03/08/2023 18:12:23 - INFO] Creating discord-rpc client
[03/08/2023 18:14:08 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:10 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:12 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:15 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:17 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:19 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:21 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:23 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:23 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:25 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:27 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:29 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:31 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:35 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:37 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:39 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:41 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:43 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:45 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:50 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:52 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:54 - TRACE] VSCode language id: markdown
[03/08/2023 18:14:59 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:01 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:05 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:06 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:08 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:10 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:12 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:14 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:17 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:19 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:22 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:24 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:26 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:28 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:30 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:32 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:34 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:36 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:38 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:40 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:42 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:44 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:46 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:48 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:50 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:52 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:55 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:57 - TRACE] VSCode language id: markdown
[03/08/2023 18:15:59 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:01 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:03 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:05 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:07 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:09 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:11 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:13 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:15 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:17 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:19 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:21 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:23 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:25 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:27 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:31 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:33 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:35 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:37 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:39 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:41 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:43 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:45 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:47 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:49 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:51 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:53 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:55 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:57 - TRACE] VSCode language id: markdown
[03/08/2023 18:16:59 - TRACE] VSCode language id: markdown
[03/08/2023 18:17:02 - TRACE] VSCode language id: markdown
[03/08/2023 18:17:04 - TRACE] VSCode language id: markdown
[03/08/2023 18:17:06 - TRACE] VSCode language id: markdown
[03/08/2023 18:17:08 - TRACE] VSCode language id: markdown
[03/08/2023 18:17:11 - TRACE] VSCode language id: markdown
[03/08/2023 18:17:13 - TRACE] VSCode language id: markdown
[03/08/2023 18:17:15 - TRACE] VSCode language id: markdown
[03/08/2023 18:17:17 - TRACE] VSCode language id: markdown
[03/08/2023 18:17:20 - TRACE] VSCode language id: markdown
[03/08/2023 18:17:22 - TRACE] VSCode language id: markdown
[03/08/2023 18:17:24 - TRACE] VSCode language id: markdown
[03/08/2023 18:17:26 - TRACE] VSCode language id: markdown
[03/08/2023 18:17:28 - TRACE] VSCode language id: markdown
[03/08/2023 18:17:30 - TRACE] VSCode language id: markdown
[03/08/2023 18:17:31 - TRACE] VSCode language id: markdown
[03/08/2023 18:17:33 - TRACE] VSCode language id: markdown
[03/08/2023 18:17:39 - TRACE] VSCode language id: markdown
[03/08/2023 18:17:41 - TRACE] VSCode language id: markdown
[03/08/2023 18:18:38 - TRACE] VSCode language id: markdown
[03/08/2023 18:18:44 - TRACE] VSCode language id: markdown
[03/08/2023 18:18:46 - TRACE] VSCode language id: markdown
[03/08/2023 18:18:50 - TRACE] VSCode language id: markdown
[03/08/2023 18:18:52 - TRACE] VSCode language id: markdown
[03/08/2023 18:18:54 - TRACE] VSCode language id: markdown
[03/08/2023 18:18:56 - TRACE] VSCode language id: markdown
[03/08/2023 18:18:58 - TRACE] VSCode language id: markdown
[03/08/2023 18:19:00 - TRACE] VSCode language id: markdown
[03/08/2023 18:19:02 - TRACE] VSCode language id: markdown
[03/08/2023 18:19:04 - TRACE] VSCode language id: markdown
[03/08/2023 18:19:06 - TRACE] VSCode language id: markdown
[03/08/2023 18:19:08 - TRACE] VSCode language id: markdown
[03/08/2023 18:19:10 - TRACE] VSCode language id: markdown
[03/08/2023 18:19:12 - TRACE] VSCode language id: markdown
[03/08/2023 18:19:15 - TRACE] VSCode language id: markdown
[03/08/2023 18:19:17 - TRACE] VSCode language id: markdown
[03/08/2023 18:19:19 - TRACE] VSCode language id: markdown
[03/08/2023 18:19:21 - TRACE] VSCode language id: markdown
[03/08/2023 18:19:23 - TRACE] VSCode language id: markdown
[03/08/2023 18:19:25 - TRACE] VSCode language id: markdown
[03/08/2023 18:19:27 - TRACE] VSCode language id: markdown
[03/08/2023 18:19:29 - TRACE] VSCode language id: markdown
[03/08/2023 18:19:31 - TRACE] VSCode language id: markdown
[03/08/2023 18:19:33 - TRACE] VSCode language id: markdown
[03/08/2023 18:19:37 - TRACE] VSCode language id: markdown
[03/08/2023 18:19:58 - TRACE] VSCode language id: markdown
[03/08/2023 18:20:00 - TRACE] VSCode language id: markdown
[03/08/2023 18:20:03 - TRACE] VSCode language id: markdown
[03/08/2023 18:20:05 - TRACE] VSCode language id: markdown
[03/08/2023 18:20:07 - TRACE] VSCode language id: markdown
[03/08/2023 18:20:09 - TRACE] VSCode language id: markdown
[03/08/2023 18:20:11 - TRACE] VSCode language id: markdown
[03/08/2023 18:20:38 - TRACE] VSCode language id: markdown
